dt,dt_iso,timezone,city_name,lat,lon,temp,weather_id,weather_main,weather_description,weather_icon
1660741200,2022-08-17 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.09,803,Clouds,broken clouds,04d
1660744800,2022-08-17 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.99,804,Clouds,overcast clouds,04d
1660748400,2022-08-17 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.31,804,Clouds,overcast clouds,04d
1660752000,2022-08-17 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.84,804,Clouds,overcast clouds,04d
1660755600,2022-08-17 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.82,804,Clouds,overcast clouds,04d
1660759200,2022-08-17 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.96,804,Clouds,overcast clouds,04d
1660762800,2022-08-17 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.13,804,Clouds,overcast clouds,04n
1660766400,2022-08-17 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.33,804,Clouds,overcast clouds,04n
1660770000,2022-08-17 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.2,803,Clouds,broken clouds,04n
1660773600,2022-08-17 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.5,804,Clouds,overcast clouds,04n
1660777200,2022-08-17 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.77,804,Clouds,overcast clouds,04n
1660780800,2022-08-18 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.53,804,Clouds,overcast clouds,04n
1660784400,2022-08-18 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.27,804,Clouds,overcast clouds,04n
1660788000,2022-08-18 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.72,804,Clouds,overcast clouds,04n
1660791600,2022-08-18 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.98,804,Clouds,overcast clouds,04n
1660795200,2022-08-18 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.79,804,Clouds,overcast clouds,04d
1660798800,2022-08-18 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.54,804,Clouds,overcast clouds,04d
1660802400,2022-08-18 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.7,804,Clouds,overcast clouds,04d
1660806000,2022-08-18 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.12,500,Rain,light rain,10d
1660809600,2022-08-18 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.54,804,Clouds,overcast clouds,04d
1660813200,2022-08-18 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.26,803,Clouds,broken clouds,04d
1660816800,2022-08-18 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.67,803,Clouds,broken clouds,04d
1660820400,2022-08-18 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.04,803,Clouds,broken clouds,04d
1660824000,2022-08-18 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.98,500,Rain,light rain,10d
1660827600,2022-08-18 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.72,803,Clouds,broken clouds,04d
1660831200,2022-08-18 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.8,802,Clouds,scattered clouds,03d
1660834800,2022-08-18 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.66,801,Clouds,few clouds,02d
1660838400,2022-08-18 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.83,801,Clouds,few clouds,02d
1660842000,2022-08-18 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.38,802,Clouds,scattered clouds,03d
1660845600,2022-08-18 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.2,802,Clouds,scattered clouds,03d
1660849200,2022-08-18 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.45,501,Rain,moderate rain,10n
1660852800,2022-08-18 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.3,500,Rain,light rain,10n
1660856400,2022-08-18 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.66,500,Rain,light rain,10n
1660860000,2022-08-18 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.96,500,Rain,light rain,10n
1660863600,2022-08-18 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.51,500,Rain,light rain,10n
1660867200,2022-08-19 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.3,500,Rain,light rain,10n
1660870800,2022-08-19 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.09,500,Rain,light rain,10n
1660874400,2022-08-19 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.06,500,Rain,light rain,10n
1660878000,2022-08-19 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.98,804,Clouds,overcast clouds,04n
1660881600,2022-08-19 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.95,804,Clouds,overcast clouds,04d
1660885200,2022-08-19 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.93,804,Clouds,overcast clouds,04d
1660888800,2022-08-19 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.22,804,Clouds,overcast clouds,04d
1660892400,2022-08-19 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.37,804,Clouds,overcast clouds,04d
1660896000,2022-08-19 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.74,804,Clouds,overcast clouds,04d
1660899600,2022-08-19 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.36,804,Clouds,overcast clouds,04d
1660903200,2022-08-19 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.02,804,Clouds,overcast clouds,04d
1660906800,2022-08-19 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.01,804,Clouds,overcast clouds,04d
1660910400,2022-08-19 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.51,804,Clouds,overcast clouds,04d
1660914000,2022-08-19 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.67,804,Clouds,overcast clouds,04d
1660917600,2022-08-19 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.55,804,Clouds,overcast clouds,04d
1660921200,2022-08-19 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.38,500,Rain,light rain,10d
1660924800,2022-08-19 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.54,500,Rain,light rain,10d
1660928400,2022-08-19 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.12,500,Rain,light rain,10d
1660932000,2022-08-19 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.47,501,Rain,moderate rain,10d
1660935600,2022-08-19 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.9,501,Rain,moderate rain,10n
1660939200,2022-08-19 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.33,500,Rain,light rain,10n
1660942800,2022-08-19 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.93,500,Rain,light rain,10n
1660946400,2022-08-19 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.97,500,Rain,light rain,10n
1660950000,2022-08-19 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.01,803,Clouds,broken clouds,04n
1660953600,2022-08-20 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.44,803,Clouds,broken clouds,04n
1660957200,2022-08-20 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.13,801,Clouds,few clouds,02n
1660960800,2022-08-20 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.28,802,Clouds,scattered clouds,03n
1660964400,2022-08-20 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.78,802,Clouds,scattered clouds,03n
1660968000,2022-08-20 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.89,804,Clouds,overcast clouds,04d
1660971600,2022-08-20 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.32,804,Clouds,overcast clouds,04d
1660975200,2022-08-20 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.57,804,Clouds,overcast clouds,04d
1660978800,2022-08-20 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.78,804,Clouds,overcast clouds,04d
1660982400,2022-08-20 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.25,803,Clouds,broken clouds,04d
1660986000,2022-08-20 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.2,803,Clouds,broken clouds,04d
1660989600,2022-08-20 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.29,804,Clouds,overcast clouds,04d
1660993200,2022-08-20 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.89,804,Clouds,overcast clouds,04d
1660996800,2022-08-20 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.28,804,Clouds,overcast clouds,04d
1661000400,2022-08-20 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.98,804,Clouds,overcast clouds,04d
1661004000,2022-08-20 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.82,804,Clouds,overcast clouds,04d
1661007600,2022-08-20 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.78,803,Clouds,broken clouds,04d
1661011200,2022-08-20 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.62,802,Clouds,scattered clouds,03d
1661014800,2022-08-20 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.94,803,Clouds,broken clouds,04d
1661018400,2022-08-20 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.46,804,Clouds,overcast clouds,04d
1661022000,2022-08-20 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.34,804,Clouds,overcast clouds,04n
1661025600,2022-08-20 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.56,804,Clouds,overcast clouds,04n
1661029200,2022-08-20 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.21,804,Clouds,overcast clouds,04n
1661032800,2022-08-20 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.14,804,Clouds,overcast clouds,04n
1661036400,2022-08-20 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.29,804,Clouds,overcast clouds,04n
1661040000,2022-08-21 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,13.35,803,Clouds,broken clouds,04n
1661043600,2022-08-21 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,11.95,804,Clouds,overcast clouds,04n
1661047200,2022-08-21 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,12.95,804,Clouds,overcast clouds,04n
1661050800,2022-08-21 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,12.95,802,Clouds,scattered clouds,03n
1661054400,2022-08-21 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.61,802,Clouds,scattered clouds,03d
1661058000,2022-08-21 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,11.95,802,Clouds,scattered clouds,03d
1661061600,2022-08-21 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.62,802,Clouds,scattered clouds,03d
1661065200,2022-08-21 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.06,803,Clouds,broken clouds,04d
1661068800,2022-08-21 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.26,804,Clouds,overcast clouds,04d
1661072400,2022-08-21 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.6,804,Clouds,overcast clouds,04d
1661076000,2022-08-21 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.96,500,Rain,light rain,10d
1661079600,2022-08-21 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.04,801,Clouds,few clouds,02d
1661083200,2022-08-21 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.83,802,Clouds,scattered clouds,03d
1661086800,2022-08-21 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.32,500,Rain,light rain,10d
1661090400,2022-08-21 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.44,500,Rain,light rain,10d
1661094000,2022-08-21 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.02,500,Rain,light rain,10d
1661097600,2022-08-21 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.03,500,Rain,light rain,10d
1661101200,2022-08-21 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.41,801,Clouds,few clouds,02d
1661104800,2022-08-21 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.98,500,Rain,light rain,10d
1661108400,2022-08-21 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.6,802,Clouds,scattered clouds,03n
1661112000,2022-08-21 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.6,801,Clouds,few clouds,02n
1661115600,2022-08-21 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.36,801,Clouds,few clouds,02n
1661119200,2022-08-21 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.47,802,Clouds,scattered clouds,03n
1661122800,2022-08-21 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.44,801,Clouds,few clouds,02n
1661126400,2022-08-22 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.11,802,Clouds,scattered clouds,03n
1661130000,2022-08-22 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.17,803,Clouds,broken clouds,04n
1661133600,2022-08-22 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.46,804,Clouds,overcast clouds,04n
1661137200,2022-08-22 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.83,802,Clouds,scattered clouds,03n
1661140800,2022-08-22 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.22,802,Clouds,scattered clouds,03d
1661144400,2022-08-22 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.46,801,Clouds,few clouds,02d
1661148000,2022-08-22 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.61,801,Clouds,few clouds,02d
1661151600,2022-08-22 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.23,802,Clouds,scattered clouds,03d
1661155200,2022-08-22 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.27,802,Clouds,scattered clouds,03d
1661158800,2022-08-22 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.26,803,Clouds,broken clouds,04d
1661162400,2022-08-22 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.37,804,Clouds,overcast clouds,04d
1661166000,2022-08-22 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.6,804,Clouds,overcast clouds,04d
1661169600,2022-08-22 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.39,804,Clouds,overcast clouds,04d
1661173200,2022-08-22 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.99,803,Clouds,broken clouds,04d
1661176800,2022-08-22 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.81,803,Clouds,broken clouds,04d
1661180400,2022-08-22 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.53,803,Clouds,broken clouds,04d
1661184000,2022-08-22 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.84,804,Clouds,overcast clouds,04d
1661187600,2022-08-22 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.23,804,Clouds,overcast clouds,04d
1661191200,2022-08-22 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.64,802,Clouds,scattered clouds,03d
1661194800,2022-08-22 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,13.99,802,Clouds,scattered clouds,03n
1661198400,2022-08-22 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.04,801,Clouds,few clouds,02n
1661202000,2022-08-22 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,12.96,801,Clouds,few clouds,02n
1661205600,2022-08-22 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,11.97,802,Clouds,scattered clouds,03n
1661209200,2022-08-22 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,13.16,802,Clouds,scattered clouds,03n
1661212800,2022-08-23 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,10.42,800,Clear,sky is clear,01n
1661216400,2022-08-23 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,10.78,802,Clouds,scattered clouds,03n
1661220000,2022-08-23 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,11.45,803,Clouds,broken clouds,04n
1661223600,2022-08-23 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,10.92,804,Clouds,overcast clouds,04n
1661227200,2022-08-23 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,10.66,804,Clouds,overcast clouds,04d
1661230800,2022-08-23 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,11.29,804,Clouds,overcast clouds,04d
1661234400,2022-08-23 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,12.46,804,Clouds,overcast clouds,04d
1661238000,2022-08-23 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.89,803,Clouds,broken clouds,04d
1661241600,2022-08-23 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.24,804,Clouds,overcast clouds,04d
1661245200,2022-08-23 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.79,803,Clouds,broken clouds,04d
1661248800,2022-08-23 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.23,500,Rain,light rain,10d
1661252400,2022-08-23 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.84,803,Clouds,broken clouds,04d
1661256000,2022-08-23 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.92,802,Clouds,scattered clouds,03d
1661259600,2022-08-23 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.04,801,Clouds,few clouds,02d
1661263200,2022-08-23 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.6,802,Clouds,scattered clouds,03d
1661266800,2022-08-23 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.44,801,Clouds,few clouds,02d
1661270400,2022-08-23 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.15,801,Clouds,few clouds,02d
1661274000,2022-08-23 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,21.41,800,Clear,sky is clear,01d
1661277600,2022-08-23 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.72,800,Clear,sky is clear,01d
1661281200,2022-08-23 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.25,800,Clear,sky is clear,01n
1661284800,2022-08-23 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.69,801,Clouds,few clouds,02n
1661288400,2022-08-23 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.43,801,Clouds,few clouds,02n
1661292000,2022-08-23 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.01,803,Clouds,broken clouds,04n
1661295600,2022-08-23 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.15,802,Clouds,scattered clouds,03n
1661299200,2022-08-24 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.95,800,Clear,sky is clear,01n
1661302800,2022-08-24 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.92,800,Clear,sky is clear,01n
1661306400,2022-08-24 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.98,800,Clear,sky is clear,01n
1661310000,2022-08-24 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.62,800,Clear,sky is clear,01n
1661313600,2022-08-24 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.15,800,Clear,sky is clear,01d
1661317200,2022-08-24 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.42,800,Clear,sky is clear,01d
1661320800,2022-08-24 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.83,800,Clear,sky is clear,01d
1661324400,2022-08-24 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.92,800,Clear,sky is clear,01d
1661328000,2022-08-24 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.91,800,Clear,sky is clear,01d
1661331600,2022-08-24 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.75,800,Clear,sky is clear,01d
1661335200,2022-08-24 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.93,800,Clear,sky is clear,01d
1661338800,2022-08-24 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.19,800,Clear,sky is clear,01d
1661342400,2022-08-24 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.98,800,Clear,sky is clear,01d
1661346000,2022-08-24 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.58,800,Clear,sky is clear,01d
1661349600,2022-08-24 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.91,800,Clear,sky is clear,01d
1661353200,2022-08-24 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.23,800,Clear,sky is clear,01d
1661356800,2022-08-24 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.66,800,Clear,sky is clear,01d
1661360400,2022-08-24 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.79,800,Clear,sky is clear,01d
1661364000,2022-08-24 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.51,800,Clear,sky is clear,01d
1661367600,2022-08-24 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,19.13,800,Clear,sky is clear,01n
1661371200,2022-08-24 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.4,800,Clear,sky is clear,01n
1661374800,2022-08-24 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.91,800,Clear,sky is clear,01n
1661378400,2022-08-24 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.38,800,Clear,sky is clear,01n
1661382000,2022-08-24 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.1,800,Clear,sky is clear,01n
1661385600,2022-08-25 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.89,800,Clear,sky is clear,01n
1661389200,2022-08-25 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.23,800,Clear,sky is clear,01n
1661392800,2022-08-25 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,15.25,801,Clouds,few clouds,02n
1661396400,2022-08-25 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.85,801,Clouds,few clouds,02n
1661400000,2022-08-25 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.26,802,Clouds,scattered clouds,03d
1661403600,2022-08-25 05:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,14.72,804,Clouds,overcast clouds,04d
1661407200,2022-08-25 06:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.13,804,Clouds,overcast clouds,04d
1661410800,2022-08-25 07:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.83,802,Clouds,scattered clouds,03d
1661414400,2022-08-25 08:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,20.33,801,Clouds,few clouds,02d
1661418000,2022-08-25 09:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.25,800,Clear,sky is clear,01d
1661421600,2022-08-25 10:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.9,800,Clear,sky is clear,01d
1661425200,2022-08-25 11:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.03,800,Clear,sky is clear,01d
1661428800,2022-08-25 12:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.65,801,Clouds,few clouds,02d
1661432400,2022-08-25 13:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.81,800,Clear,sky is clear,01d
1661436000,2022-08-25 14:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,25.54,800,Clear,sky is clear,01d
1661439600,2022-08-25 15:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,23.75,800,Clear,sky is clear,01d
1661443200,2022-08-25 16:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.08,800,Clear,sky is clear,01d
1661446800,2022-08-25 17:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,24.39,802,Clouds,scattered clouds,03d
1661450400,2022-08-25 18:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,22.39,804,Clouds,overcast clouds,04d
1661454000,2022-08-25 19:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.92,803,Clouds,broken clouds,04n
1661457600,2022-08-25 20:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.33,803,Clouds,broken clouds,04n
1661461200,2022-08-25 21:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.45,802,Clouds,scattered clouds,03n
1661464800,2022-08-25 22:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.53,804,Clouds,overcast clouds,04n
1661468400,2022-08-25 23:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.69,804,Clouds,overcast clouds,04n
1661472000,2022-08-26 00:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.71,804,Clouds,overcast clouds,04n
1661475600,2022-08-26 01:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.41,804,Clouds,overcast clouds,04n
1661479200,2022-08-26 02:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,18.31,804,Clouds,overcast clouds,04n
1661482800,2022-08-26 03:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,17.81,803,Clouds,broken clouds,04n
1661486400,2022-08-26 04:00:00 +0000 UTC,7200,Kungsbacka,57.487492,12.076193,16.68,803,Clouds,broken clouds,04d
